icd_code,icd_description,snomed_code,snomed_term,map_type,chapter_tag,mapGroup,mapPriority,mapRule,correlationId,mapCategoryId
F00.1,,66108005,Alzheimer's disease with late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,Alzheimer's disease with late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,Dementia in Alzheimer's disease - type 1,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,Dementia in Alzheimer's disease - type 1,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,Dementia in Alzheimer's disease with late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,Dementia in Alzheimer's disease with late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"Dementia of the Alzheimer's type, with late onset, uncomplicated",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"Dementia of the Alzheimer's type, with late onset, uncomplicated",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated (disorder)",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"Primary degenerative dementia of the Alzheimer type, senile onset, uncomplicated (disorder)",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"SDAT - Senile dementia, Alzheimer's type",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,66108005,"SDAT - Senile dementia, Alzheimer's type",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,191457008,Senile dementia with depressive or paranoid features,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191457008,Senile dementia with depressive or paranoid features,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191457008,Senile dementia with depressive or paranoid features (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191457008,Senile dementia with depressive or paranoid features (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191459006,Senile dementia with depression,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191459006,Senile dementia with depression,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191459006,Senile dementia with depression (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191459006,Senile dementia with depression (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DEPRESSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 26852004 | Primary degenerative dementia of the Alzheimer type, senile onset, with depression (disorder) |",447561005,447639009
F00.1,,191461002,Senile delirium,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELIRIUM CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 4817008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder) |",447561005,447639009
F00.1,,191461002,Senile delirium,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELIRIUM CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 4817008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder) |",447561005,447639009
F00.1,,191461002,Senile dementia with delirium,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELIRIUM CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 4817008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder) |",447561005,447639009
F00.1,,191461002,Senile dementia with delirium,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELIRIUM CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 4817008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder) |",447561005,447639009
F00.1,,191461002,Senile dementia with delirium (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELIRIUM CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 4817008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder) |",447561005,447639009
F00.1,,191461002,Senile dementia with delirium (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELIRIUM CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 4817008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delirium (disorder) |",447561005,447639009
F00.1,,230267005,Familial Alzheimer disease of late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,230267005,Familial Alzheimer disease of late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,230267005,Familial Alzheimer's disease of late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,230267005,Familial Alzheimer's disease of late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,230267005,Familial Alzheimer's disease of late onset (disorder),ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,230267005,Familial Alzheimer's disease of late onset (disorder),ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,230268000,Non-familial Alzheimer disease of late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,230268000,Non-familial Alzheimer disease of late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,230268000,Non-familial Alzheimer's disease of late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,230268000,Non-familial Alzheimer's disease of late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,230268000,Non-familial Alzheimer's disease of late onset (disorder),ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,230268000,Non-familial Alzheimer's disease of late onset (disorder),ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,371024007,Senile delusion,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELUSIONS CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 55009008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder) |",447561005,447639009
F00.1,,371024007,Senile delusion,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELUSIONS CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 55009008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder) |",447561005,447639009
F00.1,,371024007,Senile dementia with delusion,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELUSIONS CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 55009008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder) |",447561005,447639009
F00.1,,371024007,Senile dementia with delusion,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELUSIONS CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 55009008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder) |",447561005,447639009
F00.1,,371024007,Senile dementia with delusion (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELUSIONS CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 55009008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder) |",447561005,447639009
F00.1,,371024007,Senile dementia with delusion (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET, WITH DELUSIONS CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 55009008 | Primary degenerative dementia of the Alzheimer type, senile onset, with delusions (disorder) |",447561005,447639009
F00.1,,416975007,Alzheimer's disease with late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,Alzheimer's disease with late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,Dementia in Alzheimer's disease - type 1,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,Dementia in Alzheimer's disease - type 1,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,Dementia in Alzheimer's disease with late onset,ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,Dementia in Alzheimer's disease with late onset,ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Dementia of the Alzheimers type, late onset",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Dementia of the Alzheimers type, late onset",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Primary degenerative dementia of the Alzheimer type, late onset",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Primary degenerative dementia of the Alzheimer type, late onset",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Primary degenerative dementia of the Alzheimer type, senile onset",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Primary degenerative dementia of the Alzheimer type, senile onset",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Primary degenerative dementia of the Alzheimer type, senile onset (disorder)",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"Primary degenerative dementia of the Alzheimer type, senile onset (disorder)",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"SDAT - Senile dementia, Alzheimer's type",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,416975007,"SDAT - Senile dementia, Alzheimer's type",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,698949001,Dementia in remission,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET IN REMISSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 698954005 | Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder) |",447561005,447639009
F00.1,,698949001,Dementia in remission,"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET IN REMISSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 698954005 | Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder) |",447561005,447639009
F00.1,,698949001,Dementia in remission (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET IN REMISSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 698954005 | Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder) |",447561005,447639009
F00.1,,698949001,Dementia in remission (disorder),"IF PRIMARY DEGENERATIVE DEMENTIA OF THE ALZHEIMER TYPE, SENILE ONSET IN REMISSION CHOOSE F00.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT",F,2,1,"IFA 698954005 | Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder) |",447561005,447639009
F00.1,,698954005,"Primary degenerative dementia of the Alzheimer type, senile onset in remission",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,698954005,"Primary degenerative dementia of the Alzheimer type, senile onset in remission",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F00.1,,698954005,"Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder)",ALWAYS F00.1 | THIS CODE MAY BE USED IN THE PRIMARY POSITION WHEN THE MANIFESTATION IS THE PRIMARY FOCUS OF CARE,F,2,1,TRUE,447561005,447637006
F00.1,,698954005,"Primary degenerative dementia of the Alzheimer type, senile onset in remission (disorder)",ALWAYS F00.1,F,2,1,TRUE,447561005,447637006
F01.0,Vascular dementia of acute onset,230285003,Vascular dementia of acute onset,ALWAYS F01.0,F,1,1,TRUE,447561005,447637006
F01.0,Vascular dementia of acute onset,230285003,Vascular dementia of acute onset,ALWAYS F01.0,F,1,1,TRUE,447561005,447637006
F01.0,Vascular dementia of acute onset,230285003,Vascular dementia of acute onset (disorder),ALWAYS F01.0,F,1,1,TRUE,447561005,447637006
F01.0,Vascular dementia of acute onset,230285003,Vascular dementia of acute onset (disorder),ALWAYS F01.0,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,Multi-infarct dementia with delirium (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,"Vascular dementia, with delirium",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,"Vascular dementia, with delirium",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,"Vascular dementia, with delirium",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,10349009,"Vascular dementia, with delirium",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,Multi-infarct dementia with depression (disorder),ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,"Vascular dementia, with depressive mood",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,"Vascular dementia, with depressive mood",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,"Vascular dementia, with depressive mood",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,14070001,"Vascular dementia, with depressive mood",ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
F01.1,Multi-infarct dementia,25772007,Multi infarct dementia with delusions,ALWAYS F01.1,F,1,1,TRUE,447561005,447637006
